GeneID	SeqID	GeneGroup1	GeneGroup2	GeneGroup3
DdB_13207	scaffold00019	--	--	--
DdB_13208	scaffold00019	--	--	--
DdB_13209	scaffold00019	--	--	--
DdB_13210	scaffold00019	--	--	--
DdB_13211	scaffold00019	--	--	--
DdB_13212	scaffold00019	--	--	--
DdB_13213	scaffold00019	--	--	--
DdB_13214	scaffold00019	--	--	--
DdB_13215	scaffold00019	--	--	--
DdB_13216	scaffold00019	--	--	--
DdB_13217	scaffold00019	--	--	--
DdB_13218	scaffold00019	--	--	--
DdB_13219	scaffold00019	--	--	--
DdB_13220	scaffold00019	--	--	--
DdB_13221	scaffold00019	--	--	--
DdB_13222	scaffold00019	--	--	--
DdB_13223	scaffold00019	--	--	--
DdB_13224	scaffold00019	--	--	--
DdB_13225	scaffold00019	--	--	--
DdB_13226	scaffold00019	--	--	--
DdB_13227	scaffold00019	--	--	--
DdB_13228	scaffold00019	--	--	--
DdB_13229	scaffold00019	--	--	--
DdB_13230	scaffold00019	--	--	--
DdB_13231	scaffold00019	--	--	--
DdB_13232	scaffold00019	--	--	--
DdB_13233	scaffold00019	--	--	--
DdB_13234	scaffold00019	--	--	--
DdB_13235	scaffold00019	--	--	--
DdB_13236	scaffold00019	--	--	--
DdB_13237	scaffold00019	--	--	--
DdB_13238	scaffold00019	--	--	--
DdB_13239	scaffold00019	--	--	--
DdB_13240	scaffold00019	--	--	--
DdB_13241	scaffold00019	--	--	--
DdB_13242	scaffold00019	--	--	--
DdB_13243	scaffold00019	--	--	--
DdB_13244	scaffold00019	--	--	--
DdB_13245	scaffold00019	--	--	--
DdB_13246	scaffold00019	--	--	--
DdB_13247	scaffold00019	--	--	--
DdB_13248	scaffold00019	--	--	--
DdB_13249	scaffold00019	--	--	--
DdB_13250	scaffold00019	--	--	--
DdB_13251	scaffold00019	--	--	--
DdB_13252	scaffold00019	--	--	--
DdB_13253	scaffold00019	--	--	--
DdB_13254	scaffold00019	--	--	--
DdB_13255	scaffold00019	--	--	--
DdB_13256	scaffold00019	--	--	--
DdB_13257	scaffold00019	--	--	--
DdB_13258	scaffold00019	--	--	--
DdB_13259	scaffold00019	--	--	--
DdB_13260	scaffold00019	--	--	--
DdB_13261	scaffold00019	--	--	--
DdB_13262	scaffold00019	--	--	--
DdB_13263	scaffold00019	--	--	--
DdB_13264	scaffold00019	--	--	--
DdB_13265	scaffold00019	--	--	--
DdB_13266	scaffold00019	--	--	--
DdB_13267	scaffold00019	--	--	--
DdB_13268	scaffold00019	--	--	--
DdB_13269	scaffold00019	--	--	--
DdB_13270	scaffold00019	--	--	--
DdB_13271	scaffold00019	--	--	--
DdB_13272	scaffold00019	--	--	--
DdB_13273	scaffold00019	--	--	--
DdB_13274	scaffold00019	--	--	--
DdB_13275	scaffold00019	--	--	--
DdB_13276	scaffold00019	--	--	--
DdB_13277	scaffold00019	--	--	--
DdB_13278	scaffold00019	--	--	--
DdB_13279	scaffold00019	--	--	--
DdB_13280	scaffold00019	--	--	--
DdB_13281	scaffold00019	--	--	--
DdB_13282	scaffold00019	--	--	--
DdB_13283	scaffold00019	--	--	--
DdB_13284	scaffold00019	--	--	--
DdB_13285	scaffold00019	--	--	--
DdB_13286	scaffold00019	--	--	--
DdB_13287	scaffold00019	--	--	--
DdB_13288	scaffold00019	--	--	--
DdB_13289	scaffold00019	--	--	--
DdB_13290	scaffold00019	--	--	--
DdB_13291	scaffold00019	--	--	--
DdB_13292	scaffold00019	--	--	--
DdB_13293	scaffold00019	--	--	--
DdB_13294	scaffold00019	--	--	--
DdB_13295	scaffold00019	--	--	--
DdB_13296	scaffold00019	--	--	--
DdB_13297	scaffold00019	--	--	--
DdB_13298	scaffold00019	--	--	--
DdB_13299	scaffold00019	--	--	--
DdB_13300	scaffold00019	--	--	--
DdB_13301	scaffold00019	--	--	--
DdB_13302	scaffold00019	--	--	--
DdB_13303	scaffold00019	--	--	--
DdB_13304	scaffold00020	--	--	--
DdB_13305	scaffold00020	--	--	--
DdB_13306	scaffold00020	--	--	--
DdB_13307	scaffold00020	--	--	--
DdB_13308	scaffold00020	--	--	--
DdB_13309	scaffold00020	--	--	--
DdB_13310	scaffold00020	--	--	--
DdB_13311	scaffold00020	--	--	--
DdB_13312	scaffold00020	--	--	--
DdB_13313	scaffold00020	--	--	--
DdB_13314	scaffold00020	--	--	--
DdB_13315	scaffold00020	--	--	DdB_13315
DdB_13316	scaffold00020	--	--	--
DdB_13317	scaffold00020	--	--	--
DdB_13318	scaffold00020	--	--	--
DdB_13319	scaffold00020	--	--	--
DdB_13320	scaffold00020	--	--	--
DdB_13321	scaffold00020	--	--	--
DdB_13322	scaffold00020	--	--	--
DdB_13323	scaffold00020	--	--	--
DdB_13324	scaffold00020	--	--	--
DdB_13325	scaffold00020	--	--	DdB_13325
DdB_13326	scaffold00020	--	--	--
DdB_13327	scaffold00020	--	--	--
DdB_13328	scaffold00020	--	--	--
DdB_13329	scaffold00020	--	--	--
DdB_13330	scaffold00020	--	--	--
DdB_13331	scaffold00020	--	--	--
DdB_13332	scaffold00020	--	--	--
DdB_13333	scaffold00020	--	--	--
DdB_13334	scaffold00020	--	--	--
DdB_13335	scaffold00020	--	--	--
DdB_13336	scaffold00020	--	--	--
DdB_13337	scaffold00020	--	--	--
DdB_13338	scaffold00020	--	--	--
DdB_13339	scaffold00020	--	--	--
DdB_13340	scaffold00020	--	--	--
DdB_13341	scaffold00020	--	--	DdB_13341
DdB_13342	scaffold00020	--	--	--
DdB_13343	scaffold00020	--	--	--
DdB_13344	scaffold00020	--	--	--
DdB_13345	scaffold00020	--	--	--
DdB_13346	scaffold00020	--	--	--
DdB_13347	scaffold00020	--	--	--
DdB_13348	scaffold00020	--	--	--
DdB_13349	scaffold00020	--	--	--
DdB_13350	scaffold00020	--	--	--
DdB_13351	scaffold00020	--	--	--
DdB_13352	scaffold00020	--	--	--
DdB_13353	scaffold00020	--	--	--
DdB_13354	scaffold00020	--	--	--
DdB_13355	scaffold00020	--	--	--
DdB_13356	scaffold00020	--	--	--
DdB_13357	scaffold00020	--	--	--
DdB_13358	scaffold00020	--	--	--
DdB_13359	scaffold00020	--	--	--
DdB_13360	scaffold00020	--	--	--
DdB_13361	scaffold00020	--	--	--
DdB_13362	scaffold00020	--	--	--
DdB_13363	scaffold00020	--	--	--
DdB_13364	scaffold00020	--	--	--
DdB_13365	scaffold00020	--	--	--
DdB_13366	scaffold00020	--	--	--
DdB_13367	scaffold00020	--	--	--
DdB_13368	scaffold00020	--	--	--
DdB_13369	scaffold00020	--	--	--
DdB_13370	scaffold00020	--	--	--
DdB_13371	scaffold00020	--	--	--
DdB_13372	scaffold00020	--	--	--
DdB_13373	scaffold00020	--	--	--
DdB_13374	scaffold00020	--	--	--
DdB_13375	scaffold00020	--	--	--
DdB_13376	scaffold00020	--	--	--
DdB_13377	scaffold00020	--	--	--
DdB_13378	scaffold00020	--	--	--
DdB_13379	scaffold00020	--	--	--
DdB_13380	scaffold00020	--	--	--
DdB_13381	scaffold00020	--	--	--
DdB_13382	scaffold00020	--	--	--
DdB_13383	scaffold00020	--	--	--
DdB_13384	scaffold00020	--	--	--
DdB_13385	scaffold00020	--	--	--
DdB_13386	scaffold00020	--	--	--
DdB_13387	scaffold00020	--	--	--
DdB_13388	scaffold00020	--	--	--
DdB_13389	scaffold00020	--	--	--
DdB_13390	scaffold00020	--	--	--
DdB_13391	scaffold00020	--	--	--
DdB_13392	scaffold00020	--	--	--
DdB_13393	scaffold00020	--	--	--
DdB_13394	scaffold00020	--	--	--
DdB_13395	scaffold00020	--	--	--
DdB_13396	scaffold00020	--	--	--
DdB_13397	scaffold00020	--	--	--
DdB_13398	scaffold00020	--	--	--
DdB_13399	scaffold00020	--	--	--
DdB_13400	scaffold00020	--	--	--
DdB_13401	scaffold00020	--	--	--
DdB_13402	scaffold00020	--	--	--
DdB_13403	scaffold00020	--	--	--
DdB_13404	scaffold00020	--	--	--
DdB_13405	scaffold00020	--	--	--
DdB_13406	scaffold00020	--	--	--
DdB_13407	scaffold00020	--	--	--
DdB_13408	scaffold00020	--	--	--
DdB_13409	scaffold00020	--	--	--
DdB_13410	scaffold00020	--	--	--
DdB_13411	scaffold00020	--	--	--
DdB_13412	scaffold00020	--	--	--
DdB_13413	scaffold00020	--	--	--
DdB_13414	scaffold00020	--	--	--
DdB_13415	scaffold00020	--	--	--
DdB_13416	scaffold00020	--	--	--
DdB_13417	scaffold00020	--	--	--
DdB_13418	scaffold00020	--	--	--
DdB_13419	scaffold00020	--	--	--
DdB_13420	scaffold00020	--	--	--
DdB_13421	scaffold00020	--	--	--
DdB_13422	scaffold00020	--	--	--
DdB_13423	scaffold00020	--	--	--
DdB_13424	scaffold00020	--	--	--
DdB_13425	scaffold00020	--	--	--
DdB_13426	scaffold00020	--	--	--
DdB_13427	scaffold00020	--	--	--
DdB_13428	scaffold00020	--	--	--
DdB_13429	scaffold00020	--	--	--
DdB_13430	scaffold00020	--	--	--
DdB_13431	scaffold00020	--	--	--
DdB_13432	scaffold00020	--	--	--
DdB_13433	scaffold00020	--	--	--
DdB_13434	scaffold00020	--	--	--
DdB_13435	scaffold00021	--	--	--
DdB_13436	scaffold00021	--	--	--
DdB_13437	scaffold00021	--	--	--
DdB_13438	scaffold00021	--	--	--
DdB_13439	scaffold00021	--	--	--
DdB_13440	scaffold00021	--	--	DdB_13440
DdB_13441	scaffold00021	--	--	--
DdB_13442	scaffold00021	--	--	--
DdB_13443	scaffold00021	--	--	--
DdB_13444	scaffold00021	--	--	--
DdB_13445	scaffold00021	--	--	--
DdB_13446	scaffold00021	--	--	--
DdB_13447	scaffold00021	--	--	--
DdB_13448	scaffold00021	--	--	--
DdB_13449	scaffold00021	--	--	--
DdB_13450	scaffold00021	--	--	--
DdB_13451	scaffold00021	--	--	--
DdB_13452	scaffold00021	--	--	--
DdB_13453	scaffold00021	--	--	--
DdB_13454	scaffold00021	--	--	--
DdB_13455	scaffold00021	--	--	--
DdB_13456	scaffold00021	--	--	--
DdB_13457	scaffold00021	--	--	--
DdB_13458	scaffold00021	--	--	--
DdB_13459	scaffold00021	--	--	--
DdB_13460	scaffold00021	--	--	--
DdB_13461	scaffold00021	--	--	--
DdB_13462	scaffold00021	--	--	--
DdB_13463	scaffold00021	--	--	--
DdB_13464	scaffold00021	--	--	--
DdB_13465	scaffold00021	--	--	--
DdB_13466	scaffold00021	--	--	--
DdB_13467	scaffold00021	--	--	--
DdB_13468	scaffold00021	--	--	--
DdB_13469	scaffold00021	--	--	--
DdB_13470	scaffold00021	--	--	--
DdB_13471	scaffold00021	--	--	--
DdB_13472	scaffold00021	--	--	--
DdB_13473	scaffold00021	--	--	--
DdB_13474	scaffold00021	--	--	--
DdB_13475	scaffold00021	--	--	--
DdB_13476	scaffold00021	--	--	--
DdB_13477	scaffold00021	--	--	--
DdB_13478	scaffold00021	--	--	--
DdB_13479	scaffold00021	--	--	--
DdB_13480	scaffold00021	--	--	--
DdB_13481	scaffold00021	--	--	--
DdB_13482	scaffold00021	--	--	--
DdB_13483	scaffold00021	--	--	--
DdB_13484	scaffold00021	--	--	--
DdB_13485	scaffold00021	--	--	--
DdB_13486	scaffold00021	--	--	--
DdB_13487	scaffold00021	--	--	--
DdB_13488	scaffold00021	--	--	--
DdB_13489	scaffold00021	--	--	--
DdB_13490	scaffold00021	--	--	--
DdB_13491	scaffold00021	--	--	--
DdB_13492	scaffold00021	--	--	--
DdB_13493	scaffold00021	--	--	--
DdB_13494	scaffold00021	--	--	--
DdB_13495	scaffold00021	--	--	--
DdB_13496	scaffold00021	--	--	--
DdB_13497	scaffold00021	--	--	--
DdB_13498	scaffold00021	--	--	--
DdB_13499	scaffold00021	--	--	--
DdB_13500	scaffold00021	--	--	--
DdB_13501	scaffold00021	--	--	--
DdB_13502	scaffold00021	--	--	--
DdB_13503	scaffold00021	--	--	--
DdB_13504	scaffold00021	--	--	--
DdB_13505	scaffold00021	--	--	--
DdB_13506	scaffold00021	--	--	--
DdB_13507	scaffold00021	--	--	--
DdB_13508	scaffold00021	--	--	--
DdB_13509	scaffold00021	--	--	--
DdB_13510	scaffold00021	--	--	--
DdB_13511	scaffold00021	--	--	--
DdB_13512	scaffold00021	--	--	--
DdB_13513	scaffold00021	--	--	--
DdB_13514	scaffold00021	--	--	--
DdB_13515	scaffold00021	--	--	--
DdB_13516	scaffold00021	--	--	--
DdB_13517	scaffold00021	--	--	--
DdB_13518	scaffold00021	--	--	--
DdB_13519	scaffold00021	--	--	DdB_13519
DdB_13520	scaffold00021	--	--	--
DdB_13521	scaffold00021	--	--	--
DdB_13522	scaffold00021	--	--	--
DdB_13523	scaffold00021	--	--	--
DdB_13524	scaffold00021	--	--	--
DdB_13525	scaffold00021	--	--	--
DdB_13526	scaffold00021	--	--	--
DdB_13527	scaffold00021	--	--	--
DdB_13528	scaffold00021	--	--	--
DdB_13529	scaffold00021	--	--	--
DdB_13530	scaffold00021	--	--	--
DdB_13531	scaffold00021	--	--	--
DdB_13532	scaffold00021	--	--	--
DdB_13533	scaffold00021	--	--	--
DdB_13534	scaffold00021	--	--	--
DdB_13535	scaffold00021	--	--	--
DdB_13536	scaffold00021	--	--	--
DdB_13537	scaffold00021	--	--	--
DdB_13538	scaffold00021	--	--	--
DdB_13539	scaffold00021	--	--	--
DdB_13540	scaffold00021	--	--	--
DdB_13541	scaffold00021	--	--	--
DdB_13542	scaffold00021	--	--	--
DdB_13543	scaffold00021	--	--	--
DdB_13544	scaffold00021	--	--	--
DdB_13545	scaffold00021	--	--	--
DdB_13546	scaffold00021	--	--	--
DdB_13547	scaffold00021	--	--	--
DdB_13548	scaffold00021	--	--	--
DdB_13549	scaffold00021	--	--	--
DdB_13550	scaffold00021	--	--	DdB_13550
DdB_13551	scaffold00021	--	--	--
DdB_13552	scaffold00021	--	--	--
DdB_13553	scaffold00021	--	--	--
DdB_13554	scaffold00021	--	--	--
DdB_13555	scaffold00021	--	--	--
DdB_13556	scaffold00021	--	--	--
DdB_13557	scaffold00021	--	--	--
DdB_13558	scaffold00021	--	--	--
DdB_13559	scaffold00021	--	--	--
DdB_13560	scaffold00021	--	--	--
DdB_13561	scaffold00021	--	--	--
DdB_13562	scaffold00021	--	--	--
DdB_13563	scaffold00021	--	--	--
DdB_13564	scaffold00021	--	--	--
DdB_13565	scaffold00021	--	--	--
DdB_13566	scaffold00021	--	--	--
DdB_13567	scaffold00021	--	--	--
DdB_13568	scaffold00021	--	--	--
DdB_13569	scaffold00021	--	--	--
DdB_13570	scaffold00021	--	--	--
DdB_13571	scaffold00021	--	--	--
DdB_13572	scaffold00021	--	--	--
DdB_13573	scaffold00021	--	--	--
DdB_13574	scaffold00021	--	--	--
DdB_13575	scaffold00022	--	--	--
DdB_13576	scaffold00022	--	--	--
DdB_13577	scaffold00022	--	--	--
DdB_13578	scaffold00022	--	--	--
DdB_13579	scaffold00022	--	--	--
DdB_13580	scaffold00022	--	--	--
DdB_13581	scaffold00022	--	--	--
DdB_13582	scaffold00022	--	--	--
DdB_13583	scaffold00022	--	--	--
DdB_13584	scaffold00022	--	--	--
DdB_13585	scaffold00022	--	--	--
DdB_13586	scaffold00022	--	--	--
DdB_13587	scaffold00022	--	--	--
DdB_13588	scaffold00022	--	--	--
DdB_13589	scaffold00022	--	--	--
DdB_13590	scaffold00022	--	--	--
DdB_13591	scaffold00022	--	--	--
DdB_13592	scaffold00022	--	--	--
DdB_13593	scaffold00022	--	--	--
DdB_13594	scaffold00022	--	--	--
DdB_13595	scaffold00022	--	--	--
DdB_13596	scaffold00022	--	--	--
DdB_13597	scaffold00022	--	--	--
DdB_13598	scaffold00022	--	--	--
DdB_13599	scaffold00022	--	--	--
DdB_13600	scaffold00022	--	--	--
DdB_13601	scaffold00022	--	--	--
DdB_13602	scaffold00022	--	--	--
DdB_13603	scaffold00022	--	--	--
DdB_13604	scaffold00022	--	--	--
DdB_13605	scaffold00022	--	--	--
DdB_13606	scaffold00022	--	--	--
DdB_13607	scaffold00022	--	--	--
DdB_13608	scaffold00022	--	--	--
DdB_13609	scaffold00022	--	--	--
DdB_13610	scaffold00022	--	--	--
DdB_13611	scaffold00022	--	--	--
DdB_13612	scaffold00022	--	--	--
DdB_13613	scaffold00022	--	--	--
DdB_13614	scaffold00022	--	--	--
DdB_13615	scaffold00022	--	--	--
DdB_13616	scaffold00022	--	--	--
DdB_13617	scaffold00022	--	--	--
DdB_13618	scaffold00022	--	--	--
DdB_13619	scaffold00022	--	--	--
DdB_13620	scaffold00022	--	--	--
DdB_13621	scaffold00022	--	--	--
DdB_13622	scaffold00022	--	--	--
DdB_13623	scaffold00022	--	--	--
DdB_13624	scaffold00022	--	--	--
DdB_13625	scaffold00022	--	--	--
DdB_13626	scaffold00022	--	--	--
DdB_13627	scaffold00022	--	--	--
DdB_13628	scaffold00022	--	--	--
DdB_13629	scaffold00022	--	--	--
DdB_13630	scaffold00022	--	--	--
DdB_13631	scaffold00022	--	--	--
DdB_13632	scaffold00022	--	--	--
DdB_13633	scaffold00022	--	--	--
DdB_13634	scaffold00022	--	--	--
DdB_13635	scaffold00022	--	--	--
DdB_13636	scaffold00022	--	--	--
DdB_13637	scaffold00022	--	--	--
DdB_13638	scaffold00022	--	--	--
DdB_13639	scaffold00022	--	--	--
DdB_13640	scaffold00022	--	--	--
DdB_13641	scaffold00022	--	--	--
DdB_13642	scaffold00022	--	--	--
DdB_13643	scaffold00022	--	--	--
DdB_13644	scaffold00022	--	--	--
DdB_13645	scaffold00022	--	--	--
DdB_13646	scaffold00022	--	--	--
DdB_13647	scaffold00022	--	--	--
DdB_13648	scaffold00022	--	--	--
DdB_13649	scaffold00022	--	--	--
DdB_13650	scaffold00022	--	--	--
DdB_13651	scaffold00022	--	--	--
DdB_13652	scaffold00022	--	--	--
DdB_13653	scaffold00022	--	--	--
DdB_13654	scaffold00022	--	--	--
DdB_13655	scaffold00022	--	--	--
DdB_13656	scaffold00022	--	--	--
DdB_13657	scaffold00022	--	--	--
DdB_13658	scaffold00022	--	--	--
DdB_13659	scaffold00022	--	--	--
DdB_13660	scaffold00022	--	--	--
DdB_13661	scaffold00022	--	--	--
DdB_13662	scaffold00022	--	--	--
DdB_13663	scaffold00022	--	--	--
DdB_13664	scaffold00022	--	--	--
DdB_13665	scaffold00022	--	--	--
DdB_13666	scaffold00022	--	--	--
DdB_13667	scaffold00022	--	--	--
DdB_13668	scaffold00022	--	--	--
DdB_13669	scaffold00022	--	--	--
DdB_13670	scaffold00022	--	--	--
DdB_13671	scaffold00022	--	--	--
DdB_13672	scaffold00022	--	--	--
DdB_13673	scaffold00022	--	--	--
DdB_13674	scaffold00022	--	--	--
DdB_13675	scaffold00022	--	--	--
DdB_13676	scaffold00022	--	--	--
DdB_13677	scaffold00022	--	--	--
DdB_13678	scaffold00022	--	--	--
DdB_13679	scaffold00022	--	--	--
DdB_13680	scaffold00022	--	--	--
DdB_13681	scaffold00022	--	--	--
DdB_13682	scaffold00022	--	--	--
DdB_13683	scaffold00022	--	--	--
DdB_13684	scaffold00022	--	--	--
DdB_13685	scaffold00022	--	--	--
DdB_13686	scaffold00022	--	--	--
DdB_13687	scaffold00022	--	--	--
DdB_13688	scaffold00022	--	--	--
DdB_13689	scaffold00022	--	--	--
DdB_13690	scaffold00022	--	--	--
DdB_13691	scaffold00022	--	--	--
DdB_13692	scaffold00022	--	--	--
DdB_13693	scaffold00022	--	--	--
DdB_13694	scaffold00022	--	--	--
DdB_13695	scaffold00022	--	--	--
DdB_13696	scaffold00022	--	--	--
DdB_13697	scaffold00022	--	--	--
DdB_13698	scaffold00022	--	--	--
DdB_13699	scaffold00022	--	--	--
DdB_13700	scaffold00022	--	--	--
DdB_13701	scaffold00022	--	--	--
DdB_13702	scaffold00022	--	--	--
DdB_13703	scaffold00022	--	--	--
DdB_13704	scaffold00022	--	--	--
DdB_13705	scaffold00022	--	--	--
DdB_13706	scaffold00022	--	--	--
DdB_13707	scaffold00022	--	--	--
DdB_13708	scaffold00022	--	--	--
DdB_13709	scaffold00022	--	--	--
DdB_13710	scaffold00022	--	--	--
DdB_13711	scaffold00022	--	--	--
DdB_13712	scaffold00022	--	--	--
DdB_13713	scaffold00022	--	--	--
DdB_13714	scaffold00022	--	--	--
DdB_13715	scaffold00022	--	--	--
DdB_13716	scaffold00022	--	--	--
DdB_13717	scaffold00022	--	--	--
DdB_13718	scaffold00022	--	--	--
DdB_13719	scaffold00022	--	--	--
DdB_13720	scaffold00022	--	--	DdB_13720
DdB_13721	scaffold00022	--	--	--
DdB_13722	scaffold00022	--	--	--
DdB_13723	scaffold00022	--	--	--
DdB_13724	scaffold00022	--	--	--
DdB_13725	scaffold00022	--	--	--
DdB_13726	scaffold00022	--	--	--
DdB_13727	scaffold00022	--	--	--
DdB_13728	scaffold00022	--	--	--
DdB_13729	scaffold00022	--	--	DdB_13729
DdB_13730	scaffold00022	--	--	--
DdB_13731	scaffold00022	--	--	--
DdB_13732	scaffold00023	--	--	--
DdB_13733	scaffold00023	--	--	--
DdB_13734	scaffold00023	--	--	--
DdB_13735	scaffold00023	--	--	--
DdB_13736	scaffold00023	--	--	--
DdB_13737	scaffold00023	--	--	--
DdB_13738	scaffold00023	--	--	--
DdB_13739	scaffold00023	--	--	--
DdB_13740	scaffold00023	--	--	--
DdB_13741	scaffold00023	--	--	--
DdB_13742	scaffold00023	--	--	--
DdB_13743	scaffold00023	--	--	--
DdB_13744	scaffold00023	--	--	--
DdB_13745	scaffold00023	--	--	--
DdB_13746	scaffold00023	--	--	--
DdB_13747	scaffold00023	--	--	--
DdB_13748	scaffold00023	--	--	--
DdB_13749	scaffold00023	--	--	--
DdB_13750	scaffold00023	--	--	--
DdB_13751	scaffold00023	--	--	--
DdB_13752	scaffold00023	--	--	--
DdB_13753	scaffold00023	--	--	--
DdB_13754	scaffold00023	--	--	--
DdB_13755	scaffold00023	--	--	--
DdB_13756	scaffold00023	--	--	--
DdB_13757	scaffold00023	--	--	--
DdB_13758	scaffold00023	--	--	--
DdB_13759	scaffold00023	--	--	--
DdB_13760	scaffold00023	--	--	--
DdB_13761	scaffold00023	--	--	--
DdB_13762	scaffold00023	--	--	--
DdB_13763	scaffold00023	--	--	--
DdB_13764	scaffold00023	--	--	--
DdB_13765	scaffold00023	--	--	--
DdB_13766	scaffold00023	--	--	--
DdB_13767	scaffold00023	--	--	--
DdB_13768	scaffold00023	--	--	--
DdB_13769	scaffold00023	--	--	--
DdB_13770	scaffold00023	--	--	--
DdB_13771	scaffold00023	--	--	--
DdB_13772	scaffold00023	--	--	--
DdB_13773	scaffold00023	--	--	--
DdB_13774	scaffold00023	--	--	--
DdB_13775	scaffold00023	--	--	--
DdB_13776	scaffold00023	--	--	--
DdB_13777	scaffold00023	--	--	--
DdB_13778	scaffold00023	--	--	--
DdB_13779	scaffold00023	--	--	--
DdB_13780	scaffold00023	--	--	--
DdB_13781	scaffold00023	--	--	--
DdB_13782	scaffold00023	--	--	--
DdB_13783	scaffold00023	--	--	--
DdB_13784	scaffold00023	--	--	--
DdB_13785	scaffold00023	--	--	--
DdB_13786	scaffold00023	--	--	--
DdB_13787	scaffold00023	--	--	--
DdB_13788	scaffold00023	--	--	--
DdB_13789	scaffold00023	--	--	--
DdB_13790	scaffold00023	--	--	--
DdB_13791	scaffold00023	--	--	--
DdB_13792	scaffold00023	--	--	--
DdB_13793	scaffold00023	--	--	DdB_13793
DdB_13794	scaffold00023	--	--	--
DdB_13795	scaffold00023	--	--	--
DdB_13796	scaffold00023	--	--	--
DdB_13797	scaffold00023	--	--	--
DdB_13798	scaffold00023	--	--	--
DdB_13799	scaffold00023	--	--	--
DdB_13800	scaffold00023	--	--	--
DdB_13801	scaffold00023	--	--	--
DdB_13802	scaffold00023	--	--	--
DdB_13803	scaffold00023	--	--	--
DdB_13804	scaffold00023	--	--	--
DdB_13805	scaffold00023	--	--	--
DdB_13806	scaffold00023	--	--	--
DdB_13807	scaffold00023	--	--	--
DdB_13808	scaffold00023	--	--	--
DdB_13809	scaffold00023	--	--	--
DdB_13810	scaffold00023	--	--	--
DdB_13811	scaffold00023	--	--	--
DdB_13812	scaffold00023	--	--	--
DdB_13813	scaffold00023	--	--	--
DdB_13814	scaffold00023	--	--	--
DdB_13815	scaffold00023	--	--	--
DdB_13816	scaffold00023	--	--	--
DdB_13817	scaffold00023	--	--	--
DdB_13818	scaffold00023	--	--	--
DdB_13819	scaffold00023	--	--	--
DdB_13820	scaffold00023	--	--	--
DdB_13821	scaffold00023	--	--	--
DdB_13822	scaffold00023	--	--	--
DdB_13823	scaffold00023	--	--	--
DdB_13824	scaffold00023	--	--	--
DdB_13825	scaffold00023	--	--	--
DdB_13826	scaffold00023	--	--	--
DdB_13827	scaffold00023	--	--	--
DdB_13828	scaffold00023	--	--	--
DdB_13829	scaffold00023	--	--	--
DdB_13830	scaffold00023	--	--	--
DdB_13831	scaffold00023	--	--	--
DdB_13832	scaffold00023	--	--	--
DdB_13833	scaffold00023	--	--	--
DdB_13834	scaffold00023	--	--	--
DdB_13835	scaffold00023	--	--	--
DdB_13836	scaffold00023	--	--	--
DdB_13837	scaffold00023	--	--	--
DdB_13838	scaffold00023	--	--	--
DdB_13839	scaffold00023	--	--	--
DdB_13840	scaffold00023	--	--	--
DdB_13841	scaffold00023	--	--	--
DdB_13842	scaffold00023	--	--	--
DdB_13843	scaffold00023	--	--	--
DdB_13844	scaffold00023	--	--	--
DdB_13845	scaffold00023	--	--	--
DdB_13846	scaffold00023	--	--	--
DdB_13847	scaffold00024	--	--	--
DdB_13848	scaffold00024	--	--	--
DdB_13849	scaffold00024	--	--	--
DdB_13850	scaffold00024	--	--	--
DdB_13851	scaffold00024	--	--	--
DdB_13852	scaffold00024	--	--	--
DdB_13853	scaffold00024	--	--	--
DdB_13854	scaffold00024	--	--	--
DdB_13855	scaffold00024	--	--	--
DdB_13856	scaffold00024	--	--	--
DdB_13857	scaffold00024	--	--	--
DdB_13858	scaffold00024	--	--	--
DdB_13859	scaffold00024	--	--	--
DdB_13860	scaffold00024	--	--	--
DdB_13861	scaffold00024	--	--	--
DdB_13862	scaffold00024	--	--	--
DdB_13863	scaffold00024	--	--	--
DdB_13864	scaffold00024	--	--	--
DdB_13865	scaffold00024	--	--	--
DdB_13866	scaffold00024	--	--	--
DdB_13867	scaffold00024	--	--	--
DdB_13868	scaffold00024	--	--	--
DdB_13869	scaffold00024	--	--	--
DdB_13870	scaffold00024	--	--	--
DdB_13871	scaffold00024	--	--	--
DdB_13872	scaffold00024	--	--	--
DdB_13873	scaffold00024	--	--	--
DdB_13874	scaffold00024	--	--	--
DdB_13875	scaffold00024	--	--	--
DdB_13876	scaffold00024	--	--	--
DdB_13877	scaffold00024	--	--	--
DdB_13878	scaffold00024	--	--	--
DdB_13879	scaffold00024	--	--	--
DdB_13880	scaffold00024	--	--	--
DdB_13881	scaffold00024	--	--	--
DdB_13882	scaffold00024	--	--	--
DdB_13883	scaffold00024	--	--	--
DdB_13884	scaffold00024	--	--	--
DdB_13885	scaffold00024	--	--	--
DdB_13886	scaffold00024	--	--	--
DdB_13887	scaffold00024	--	--	--
DdB_13888	scaffold00024	--	--	--
DdB_13889	scaffold00024	--	--	--
DdB_13890	scaffold00024	--	--	--
DdB_13891	scaffold00024	--	--	--
DdB_13892	scaffold00024	--	--	--
DdB_13893	scaffold00024	--	--	--
DdB_13894	scaffold00024	--	--	--
DdB_13895	scaffold00024	--	--	--
DdB_13896	scaffold00024	--	--	--
DdB_13897	scaffold00024	--	--	--
DdB_13898	scaffold00024	--	--	--
DdB_13899	scaffold00024	--	--	--
DdB_13900	scaffold00024	--	--	--
DdB_13901	scaffold00024	--	--	--
DdB_13902	scaffold00024	--	--	--
